,ID,datetime,temperature,var1,pressure,windspeed,var2,electricity_consumption,ec,ws,hour,month,ec_shift
12939,17043,2015-06-11 03:00:00,-11.4,-12.1,1004.0,5.155,A,438.0,6.082218910376446,1.6399671174689232,3,6,5.996452088619021
12940,17044,2015-06-11 04:00:00,-9.3,-12.1,1003.0,5.48,A,348.0,5.8522024797744745,1.7011051009599243,4,6,6.082218910376446
12941,17045,2015-06-11 05:00:00,-10.0,-10.0,1006.0,2.515,A,315.0,5.752572638825633,0.9222728035517026,5,6,6.082218910376446
12942,17046,2015-06-11 06:00:00,-12.1,-12.1,997.0,2.665,A,318.0,5.762051382780177,0.9802040576178078,6,6,5.8522024797744745
12943,17047,2015-06-11 07:00:00,-10.0,-13.6,1007.0,3.665,A,324.0,5.780743515792329,1.2988283353386147,7,6,5.752572638825633
12944,17048,2015-06-11 08:00:00,-10.7,-12.9,1002.0,2.415,A,366.0,5.902633333401366,0.881699287104536,8,6,5.762051382780177
12945,17049,2015-06-11 09:00:00,-7.9,-9.3,999.0,5.545,A,306.0,5.723585101952381,1.7128966208023304,9,6,5.780743515792329
12946,17050,2015-06-11 10:00:00,-5.7,-10.0,999.0,9.175,A,309.0,5.733341276897746,2.216482393940634,10,6,5.902633333401366
12947,17051,2015-06-11 11:00:00,-5.7,-9.3,1003.0,10.715,A,291.0,5.673323267171493,2.3716446289255404,11,6,5.723585101952381
12948,17052,2015-06-11 12:00:00,-3.6,-8.6,1007.0,12.88,A,315.0,5.752572638825633,2.5556757206762075,12,6,5.733341276897746
12949,17053,2015-06-11 13:00:00,-4.3,-12.9,1002.0,2.64,A,315.0,5.752572638825633,0.9707789171582248,13,6,5.673323267171493
12950,17054,2015-06-11 14:00:00,-4.3,-12.1,993.0,3.155,A,327.0,5.7899601708972535,1.1489884959931764,14,6,5.752572638825633
12951,17055,2015-06-11 15:00:00,-4.3,-12.9,992.0,3.415,A,306.0,5.723585101952381,1.2281774930227534,15,6,5.752572638825633
12952,17056,2015-06-11 16:00:00,-5.7,-9.3,1004.0,4.83,A,324.0,5.780743515792329,1.5748464676644813,16,6,5.7899601708972535
12953,17057,2015-06-11 17:00:00,-5.0,-11.4,1010.0,6.37,A,384.0,5.950642552587727,1.851599469584072,17,6,5.723585101952381
12954,17058,2015-06-11 18:00:00,-7.9,-12.9,1006.0,7.51,A,405.0,6.003887067106539,2.0162354657760435,18,6,5.780743515792329
12955,17059,2015-06-11 19:00:00,-7.9,-10.7,998.0,7.775,A,354.0,5.869296913133774,2.0509134580652977,19,6,5.950642552587727
12956,17060,2015-06-11 20:00:00,-5.7,-12.1,993.0,9.815,A,375.0,5.926926025970411,2.2839118277284243,20,6,6.003887067106539
12957,17061,2015-06-11 21:00:00,-8.6,-10.7,1007.0,11.08,A,360.0,5.886104031450156,2.405141681319138,21,6,5.869296913133774
12958,17062,2015-06-11 22:00:00,-7.1,-9.3,1002.0,13.495,A,348.0,5.8522024797744745,2.602319246469968,22,6,5.926926025970411
12959,17063,2015-06-11 23:00:00,-7.9,-10.0,998.0,14.01,A,360.0,5.886104031450156,2.6397713603489157,23,6,5.886104031450156
12960,17064,2015-06-12 00:00:00,-7.9,-8.6,998.0,15.05,A,357.0,5.877735781779639,2.711377991194885,0,6,5.8522024797744745
12961,17065,2015-06-12 01:00:00,-7.9,-9.3,1002.0,16.84,A,348.0,5.8522024797744745,2.8237570088141806,1,6,5.886104031450156
12962,17066,2015-06-12 02:00:00,-7.9,-6.4,993.0,19.13,A,357.0,5.877735781779639,2.9512577834521614,2,6,5.877735781779639
12963,17067,2015-06-12 03:00:00,-8.6,-9.3,1010.0,20.67,A,408.0,6.0112671744041615,3.028683373693677,3,6,5.8522024797744745
12964,17068,2015-06-12 04:00:00,-6.4,-6.4,995.0,22.46,A,432.0,6.068425588244111,3.111735949310297,4,6,5.877735781779639
12965,17069,2015-06-12 05:00:00,-8.6,-9.3,1008.0,24.25,A,426.0,6.054439346269371,3.188416617383492,5,6,6.0112671744041615
12966,17070,2015-06-12 06:00:00,-6.4,-5.7,1006.0,26.79,A,414.0,6.025865973825314,3.2880286835565173,6,6,6.068425588244111
12967,17071,2015-06-12 07:00:00,-6.4,-7.9,1001.0,28.58,A,384.0,5.950642552587727,3.3527071725017215,7,6,6.054439346269371
12968,17072,2015-06-12 08:00:00,-5.7,-5.7,1005.0,30.12,A,366.0,5.902633333401366,3.405189402931693,8,6,6.025865973825314
12969,17073,2015-06-12 09:00:00,-7.9,-8.6,1008.0,31.41,A,372.0,5.918893854273146,3.447126313550555,9,6,5.950642552587727
12970,17074,2015-06-12 10:00:00,-7.1,-6.4,997.0,33.075,B,324.0,5.780743515792329,3.4987777100010193,10,6,5.902633333401366
12971,17075,2015-06-12 11:00:00,-7.1,-4.3,991.0,35.955,B,408.0,6.0112671744041615,3.5822681565544574,11,6,5.918893854273146
12972,17076,2015-06-12 12:00:00,-5.0,-7.1,989.0,39.46,B,369.0,5.910796644040527,3.6752875005944694,12,6,5.780743515792329
12973,17077,2015-06-12 13:00:00,-5.0,-6.4,997.0,42.465,B,303.0,5.713732805509369,3.7486802072319727,13,6,6.0112671744041615
12974,17078,2015-06-12 14:00:00,-5.0,-7.1,998.0,45.47,B,306.0,5.723585101952381,3.8170527678369193,14,6,5.910796644040527
12975,17079,2015-06-12 15:00:00,-4.3,-4.3,1002.0,47.635,B,336.0,5.817111159963204,3.8635677851587427,15,6,5.713732805509369
12976,17080,2015-06-12 16:00:00,-4.3,-4.3,997.0,1.64,B,522.0,6.257667587882639,0.494696241836107,16,6,5.723585101952381
12977,17081,2015-06-12 17:00:00,-5.0,-5.7,1002.0,2.79,B,519.0,6.251903883165888,1.0260415958332743,17,6,5.817111159963204
12978,17082,2015-06-12 18:00:00,-4.3,-5.7,997.0,4.43,A,525.0,6.263398262591624,1.4883995840570443,18,6,6.257667587882639
12979,17083,2015-06-12 19:00:00,-6.4,-4.3,1003.0,5.07,A,519.0,6.251903883165888,1.623340817603092,19,6,6.251903883165888
12980,17084,2015-06-12 20:00:00,-5.0,-7.1,988.0,3.29,A,501.0,6.2166061010848646,1.1908875647772805,20,6,6.263398262591624
12981,17085,2015-06-12 21:00:00,-7.1,-5.0,1006.0,2.265,A,528.0,6.269096283706261,0.8175747589349974,21,6,6.251903883165888
12982,17086,2015-06-12 22:00:00,-7.1,-4.3,998.0,1.575,A,549.0,6.3080984415095305,0.4542552722775964,22,6,6.2166061010848646
12983,17087,2015-06-12 23:00:00,-6.4,-4.3,994.0,2.265,A,480.0,6.173786103901937,0.8175747589349974,23,6,6.269096283706261
12984,17088,2015-06-13 00:00:00,-6.4,-7.1,998.0,3.03,A,510.0,6.234410725718371,1.1085626195212777,0,6,6.3080984415095305
12985,17089,2015-06-13 01:00:00,-5.7,-7.1,998.0,1.89,A,519.0,6.251903883165888,0.636576829071551,1,6,6.173786103901937
12986,17090,2015-06-13 02:00:00,-7.1,-5.7,1005.0,2.015,A,507.0,6.2285110035911835,0.7006191953986464,2,6,6.234410725718371
12987,17091,2015-06-13 03:00:00,-5.0,-7.9,994.0,1.95,A,474.0,6.161207321695077,0.6678293725756554,3,6,6.251903883165888
12988,17092,2015-06-13 04:00:00,-6.4,-5.7,1002.0,2.79,A,462.0,6.135564891081739,1.0260415958332743,4,6,6.2285110035911835
12989,17093,2015-06-13 05:00:00,-6.4,-7.9,1003.0,4.205,A,468.0,6.148468295917647,1.4362742934249113,5,6,6.161207321695077
12990,17094,2015-06-13 06:00:00,-6.4,-6.4,992.0,6.12,A,504.0,6.222576268071369,1.8115620965242347,6,6,6.135564891081739
12991,17095,2015-06-13 07:00:00,-6.4,-4.3,991.0,9.035,A,486.0,6.186208623900494,2.201105924044192,7,6,6.148468295917647
12992,17096,2015-06-13 08:00:00,-6.4,-7.1,997.0,9.7,A,465.0,6.142037405587356,2.272125885509337,8,6,6.222576268071369
12993,17097,2015-06-13 09:00:00,-6.4,-6.4,1008.0,13.205,A,456.0,6.1224928095143865,2.5805955457490954,9,6,6.186208623900494
12994,17098,2015-06-13 10:00:00,-5.0,-5.7,1004.0,15.12,A,414.0,6.025865973825314,2.716018370751387,10,6,6.142037405587356
12995,17099,2015-06-13 11:00:00,-5.0,-5.7,990.0,16.91,A,402.0,5.996452088619021,2.827905162910489,11,6,6.1224928095143865
12996,17100,2015-06-13 12:00:00,-5.7,-4.3,994.0,19.665,A,402.0,5.996452088619021,2.9788404058837727,12,6,6.025865973825314
12997,17101,2015-06-13 13:00:00,-3.6,-7.9,993.0,23.545,A,402.0,5.996452088619021,3.158913483695518,13,6,5.996452088619021
12998,17102,2015-06-13 14:00:00,-5.7,-6.4,1003.0,25.585,A,420.0,6.040254711277414,3.2420062422570552,14,6,5.996452088619021
12999,17103,2015-06-13 15:00:00,-5.7,-6.4,989.0,26.25,A,438.0,6.082218910376446,3.2676659890376327,15,6,5.996452088619021
13000,17104,2015-06-13 16:00:00,-5.7,-7.9,1003.0,29.165,A,420.0,6.040254711277414,3.372969360205601,16,6,6.040254711277414
13001,17105,2015-06-13 17:00:00,-5.7,-7.1,998.0,31.795,A,441.0,6.089044875446846,3.459309044719371,17,6,6.082218910376446
13002,17106,2015-06-13 18:00:00,-5.0,-5.0,996.0,34.175,A,420.0,6.040254711277414,3.5314943826100134,18,6,6.040254711277414
13003,17107,2015-06-13 19:00:00,-3.6,-6.4,996.0,38.18,A,441.0,6.089044875446846,3.6423118182976015,19,6,6.089044875446846
13004,17108,2015-06-13 20:00:00,-5.0,-7.1,992.0,41.685,A,444.0,6.095824562432225,3.730141351862577,20,6,6.040254711277414
13005,17109,2015-06-13 21:00:00,-5.7,-5.7,995.0,44.565,B,432.0,6.068425588244111,3.796948797582681,21,6,6.089044875446846
13006,17110,2015-06-13 22:00:00,-5.0,-5.7,987.0,47.07,B,438.0,6.082218910376446,3.851635855413051,22,6,6.095824562432225
13007,17111,2015-06-13 23:00:00,-5.0,-6.4,988.0,50.7,B,432.0,6.068425588244111,3.9259259105971376,23,6,6.068425588244111
13008,17112,2015-06-14 00:00:00,-5.7,-4.3,995.0,53.83,B,447.0,6.102558594613569,3.985830932572866,0,6,6.082218910376446
13009,17113,2015-06-14 01:00:00,-4.3,-5.7,1006.0,56.46,B,438.0,6.082218910376446,4.033532422825343,1,6,6.068425588244111
13010,17114,2015-06-14 02:00:00,-5.0,-3.6,1003.0,61.105,B,414.0,6.025865973825314,4.112593695889964,2,6,6.102558594613569
13011,17115,2015-06-14 03:00:00,-5.0,-3.6,997.0,65.125,B,432.0,6.068425588244111,4.176308500073531,3,6,6.082218910376446
13012,17116,2015-06-14 04:00:00,-6.4,-6.4,992.0,67.88,B,405.0,6.003887067106539,4.217741440366026,4,6,6.025865973825314
13013,17117,2015-06-14 05:00:00,-5.7,-5.7,992.0,72.15,B,402.0,5.996452088619021,4.27874728521988,5,6,6.068425588244111
13014,17118,2015-06-14 06:00:00,-4.3,-6.4,995.0,76.195,B,408.0,6.0112671744041615,4.333295843741824,6,6,6.003887067106539
13015,17119,2015-06-14 07:00:00,-5.7,-5.0,1000.0,81.74,B,405.0,6.003887067106539,4.403543478136132,7,6,5.996452088619021
13016,17120,2015-06-14 08:00:00,-4.3,-3.6,988.0,86.66,B,411.0,6.018593214496234,4.461992416311763,8,6,6.0112671744041615
13017,17121,2015-06-14 09:00:00,-4.3,-5.0,999.0,91.205,B,456.0,6.1224928095143865,4.5131097201388775,9,6,6.003887067106539
13018,17122,2015-06-14 10:00:00,-3.6,-2.1,985.0,95.85,B,492.0,6.198478716492308,4.562784469491653,10,6,6.018593214496234
13019,17123,2015-06-14 11:00:00,-4.3,-2.1,993.0,99.745,B,489.0,6.192362489474872,4.602616929200374,11,6,6.1224928095143865
13020,17124,2015-06-14 12:00:00,-3.6,-2.9,1002.0,103.39,B,462.0,6.135564891081739,4.638508245598602,12,6,6.198478716492308
13021,17125,2015-06-14 13:00:00,-2.9,-5.0,1003.0,108.56,B,435.0,6.075346031088684,4.687303015526614,13,6,6.192362489474872
13022,17126,2015-06-14 14:00:00,-2.1,-2.1,983.0,109.85,B,438.0,6.082218910376446,4.699115798830619,14,6,6.135564891081739
13023,17127,2015-06-14 15:00:00,-2.9,-5.0,984.0,112.265,B,435.0,6.075346031088684,4.720862147984164,15,6,6.075346031088684
13024,17128,2015-06-14 16:00:00,-2.9,-2.1,985.0,112.78,A,420.0,6.040254711277414,4.725439018379036,16,6,6.082218910376446
13025,17129,2015-06-14 17:00:00,-2.9,-4.3,990.0,114.195,A,438.0,6.082218910376446,4.737907513426285,17,6,6.075346031088684
13026,17130,2015-06-14 18:00:00,-2.9,-3.6,993.0,2.64,A,420.0,6.040254711277414,0.9707789171582248,18,6,6.040254711277414
13027,17131,2015-06-14 19:00:00,-2.9,-4.3,989.0,2.265,A,444.0,6.095824562432225,0.8175747589349974,19,6,6.082218910376446
13028,17132,2015-06-14 20:00:00,-4.3,-4.3,984.0,2.405,A,423.0,6.0473721790462776,0.8775499035577244,20,6,6.040254711277414
13029,17133,2015-06-14 21:00:00,-4.3,-1.4,989.0,1.325,A,447.0,6.102558594613569,0.2814124594381855,21,6,6.095824562432225
13030,17134,2015-06-14 22:00:00,-2.9,-3.6,996.0,2.465,A,459.0,6.129050210060545,0.9021918074946533,22,6,6.0473721790462776
13031,17135,2015-06-14 23:00:00,-4.3,-1.4,998.0,2.515,A,447.0,6.102558594613569,0.9222728035517026,23,6,6.102558594613569
13032,17136,2015-06-15 00:00:00,-3.6,-2.1,1000.0,2.405,A,423.0,6.0473721790462776,0.8775499035577244,0,6,6.129050210060545
13033,17137,2015-06-15 01:00:00,-4.3,-4.3,985.0,4.82,A,483.0,6.180016653652572,1.572773928062509,1,6,6.102558594613569
13034,17138,2015-06-15 02:00:00,-4.3,-4.3,988.0,7.11,A,444.0,6.095824562432225,1.9615022438151495,2,6,6.0473721790462776
13035,17139,2015-06-15 03:00:00,-2.1,-1.4,988.0,9.025,A,429.0,6.061456918928017,2.1999985042189447,3,6,6.180016653652572
13036,17140,2015-06-15 04:00:00,-4.3,-4.3,994.0,2.015,A,453.0,6.115892125483034,0.7006191953986464,4,6,6.095824562432225
13037,17141,2015-06-15 05:00:00,-2.1,-1.4,984.0,3.415,A,468.0,6.148468295917647,1.2281774930227534,5,6,6.061456918928017
13038,17142,2015-06-15 06:00:00,-2.9,-2.1,998.0,4.83,A,438.0,6.082218910376446,1.5748464676644813,6,6,6.115892125483034
13039,17143,2015-06-15 07:00:00,-3.6,-4.3,983.0,7.12,A,420.0,6.040254711277414,1.9629077254238845,7,6,6.148468295917647
13040,17144,2015-06-15 08:00:00,-5.0,-4.3,1002.0,2.39,A,414.0,6.025865973825314,0.8712933659434193,8,6,6.082218910376446
13041,17145,2015-06-15 09:00:00,-2.1,-1.4,988.0,2.015,A,405.0,6.003887067106539,0.7006191953986464,9,6,6.040254711277414
13042,17146,2015-06-15 10:00:00,-2.9,-3.6,986.0,2.265,A,450.0,6.1092475827643655,0.8175747589349974,10,6,6.025865973825314
13043,17147,2015-06-15 11:00:00,-3.6,-0.7,984.0,2.215,A,558.0,6.324358962381311,0.7952524034970989,11,6,6.003887067106539
13044,17148,2015-06-15 12:00:00,-2.1,-2.1,990.0,3.48,A,510.0,6.234410725718371,1.247032293786383,12,6,6.1092475827643655
13045,17149,2015-06-15 13:00:00,-3.6,-5.0,999.0,3.87,A,558.0,6.324358962381311,1.3532545070416904,13,6,6.324358962381311
13046,17150,2015-06-15 14:00:00,-2.9,-2.1,999.0,5.51,A,573.0,6.35088571671474,1.706564623164823,14,6,6.234410725718371
13047,17151,2015-06-15 15:00:00,-2.1,-2.9,995.0,4.255,A,516.0,6.246106765481563,1.4480947620253375,15,6,6.324358962381311
13048,17152,2015-06-15 16:00:00,-2.1,-2.1,1002.0,2.39,A,522.0,6.257667587882639,0.8712933659434193,16,6,6.35088571671474
13049,17153,2015-06-15 17:00:00,-1.4,-5.0,996.0,4.255,A,489.0,6.192362489474872,1.4480947620253375,17,6,6.246106765481563
13050,17154,2015-06-15 18:00:00,-1.4,-5.7,1004.0,2.265,A,534.0,6.280395838960195,0.8175747589349974,18,6,6.257667587882639
13051,17155,2015-06-15 19:00:00,-5.7,-2.9,985.0,2.915,A,591.0,6.3818160174060985,1.0698698198024557,19,6,6.192362489474872
13052,17156,2015-06-15 20:00:00,-6.4,-4.3,1001.0,2.765,A,588.0,6.376726947898627,1.0170406349742982,20,6,6.280395838960195
13053,17157,2015-06-15 21:00:00,-3.6,-2.9,991.0,2.78,A,612.0,6.416732282512326,1.0224509277025455,21,6,6.3818160174060985
13054,17158,2015-06-15 22:00:00,-3.6,-2.9,991.0,2.79,A,570.0,6.345636360828596,1.0260415958332743,22,6,6.376726947898627
13055,17159,2015-06-15 23:00:00,-2.9,-2.9,997.0,4.955,A,540.0,6.29156913955832,1.6003971677819513,23,6,6.416732282512326
13056,17160,2015-06-16 00:00:00,-4.3,-1.4,991.0,2.265,A,585.0,6.371611847231857,0.8175747589349974,0,6,6.345636360828596
13057,17161,2015-06-16 01:00:00,-3.6,-2.1,994.0,4.005,A,537.0,6.285998094508865,1.3875435805203225,1,6,6.29156913955832
13058,17162,2015-06-16 02:00:00,-3.6,-2.9,1006.0,9.025,C,501.0,6.2166061010848646,2.1999985042189447,2,6,6.371611847231857
13059,17163,2015-06-16 03:00:00,-4.3,-1.4,1005.0,10.44,A,501.0,6.2166061010848646,2.3456445824544927,3,6,6.285998094508865
13060,17164,2015-06-16 04:00:00,-5.0,-1.4,996.0,13.585,C,486.0,6.186208623900494,2.608966242878311,4,6,6.2166061010848646
13061,17165,2015-06-16 05:00:00,-3.6,-3.6,1006.0,18.48,C,447.0,6.102558594613569,2.916689066213538,5,6,6.2166061010848646
13062,17166,2015-06-16 06:00:00,-5.7,-5.0,999.0,22.875,C,330.0,5.799092654460526,3.130044611161585,6,6,6.186208623900494
13063,17167,2015-06-16 07:00:00,-4.3,-3.6,1003.0,26.77,A,291.0,5.673323267171493,3.2872818575322613,7,6,6.102558594613569
13064,17168,2015-06-16 08:00:00,-4.3,-5.0,989.0,30.165,B,297.0,5.6937321388027,3.406682311892725,8,6,5.799092654460526
13065,17169,2015-06-16 09:00:00,-5.7,-5.0,996.0,34.585,B,267.0,5.58724865840025,3.5434200620525482,9,6,5.673323267171493
13066,17170,2015-06-16 10:00:00,-5.0,-7.1,996.0,38.34,B,261.0,5.564520407322694,3.6464937376174986,10,6,5.6937321388027
13067,17171,2015-06-16 11:00:00,-6.4,-7.9,1009.0,42.095,B,279.0,5.631211781821365,3.739928968789627,11,6,5.58724865840025
13068,17172,2015-06-16 12:00:00,-6.4,-5.7,989.0,43.635,B,255.0,5.541263545158426,3.7758595806152746,12,6,5.564520407322694
13069,17173,2015-06-16 13:00:00,-4.3,-5.7,998.0,44.425,B,273.0,5.60947179518496,3.793802374040715,13,6,5.631211781821365
13070,17174,2015-06-16 14:00:00,-5.7,-5.7,990.0,2.39,B,276.0,5.62040086571715,0.8712933659434193,14,6,5.541263545158426
13071,17175,2015-06-16 15:00:00,-5.7,-5.7,993.0,2.915,B,273.0,5.60947179518496,1.0698698198024557,15,6,5.60947179518496
13072,17176,2015-06-16 16:00:00,-6.4,-7.1,1005.0,4.705,A,303.0,5.713732805509369,1.548625773037343,16,6,5.62040086571715
13073,17177,2015-06-16 17:00:00,-6.4,-7.9,1005.0,2.14,A,294.0,5.683579767338681,0.7608058290337602,17,6,5.60947179518496
13074,17178,2015-06-16 18:00:00,-5.0,-5.0,995.0,1.89,A,303.0,5.713732805509369,0.636576829071551,18,6,5.713732805509369
13075,17179,2015-06-16 19:00:00,-4.3,-4.3,1005.0,2.515,A,318.0,5.762051382780177,0.9222728035517026,19,6,5.683579767338681
13076,17180,2015-06-16 20:00:00,-6.4,-7.9,993.0,1.89,A,339.0,5.82600010738045,0.636576829071551,20,6,5.713732805509369
13077,17181,2015-06-16 21:00:00,-5.0,-7.1,999.0,3.665,A,336.0,5.817111159963204,1.2988283353386147,21,6,5.762051382780177
13078,17182,2015-06-16 22:00:00,-6.4,-4.3,1007.0,3.88,A,360.0,5.886104031450156,1.355835153635182,22,6,5.82600010738045
13079,17183,2015-06-16 23:00:00,-5.0,-7.9,1002.0,7.01,A,348.0,5.8522024797744745,1.9473377010464987,23,6,5.817111159963204
13080,17184,2015-06-17 00:00:00,-5.0,-5.0,1005.0,10.015,A,363.0,5.8944028342648505,2.3040839691177815,0,6,5.886104031450156
13081,17185,2015-06-17 01:00:00,-7.9,-7.1,1001.0,12.805,A,348.0,5.8522024797744745,2.5498357196514885,1,6,5.8522024797744745
13082,17186,2015-06-17 02:00:00,-8.6,-5.7,994.0,1.64,A,276.0,5.62040086571715,0.494696241836107,2,6,5.8944028342648505
13083,17187,2015-06-17 03:00:00,-7.9,-6.4,1001.0,2.665,A,213.0,5.3612921657094255,0.9802040576178078,3,6,5.8522024797744745
13084,17188,2015-06-17 04:00:00,-7.1,-8.6,997.0,10.065,A,213.0,5.3612921657094255,2.309064059091755,4,6,5.62040086571715
13085,17189,2015-06-17 05:00:00,-7.1,-12.9,993.0,17.59,A,192.0,5.2574953720277815,2.8673305587494666,5,6,5.3612921657094255
13086,17190,2015-06-17 06:00:00,-7.1,-10.7,1006.0,23.525,A,225.0,5.41610040220442,3.1580636854714434,6,6,5.3612921657094255
13087,17191,2015-06-17 07:00:00,-6.4,-12.1,994.0,31.575,A,198.0,5.288267030694535,3.452365668236555,7,6,5.2574953720277815
13088,17192,2015-06-17 08:00:00,-7.1,-12.9,1006.0,42.755,A,222.0,5.402677381872279,3.7554861476079187,8,6,5.41610040220442
13089,17193,2015-06-17 09:00:00,-5.7,-12.1,1007.0,50.305,A,204.0,5.318119993844216,3.918104475744014,9,6,5.288267030694535
13090,17194,2015-06-17 10:00:00,-6.4,-12.1,1016.0,57.08,A,198.0,5.288267030694535,4.0444537926086355,10,6,5.402677381872279
13091,17195,2015-06-17 11:00:00,-4.3,-11.4,1004.0,64.47999999999999,A,189.0,5.241747015059643,4.166355098198372,11,6,5.318119993844216
13092,17196,2015-06-17 12:00:00,-5.0,-13.6,1013.0,71.63,A,207.0,5.332718793265369,4.27151398062636,12,6,5.288267030694535
13093,17197,2015-06-17 13:00:00,-4.3,-15.0,999.0,80.18,A,225.0,5.41610040220442,4.384274107214361,13,6,5.241747015059643
13094,17198,2015-06-17 14:00:00,-5.0,-13.6,999.0,87.48,A,204.0,5.318119993844216,4.471410195808567,14,6,5.332718793265369
13095,17199,2015-06-17 15:00:00,-3.6,-12.1,999.0,95.505,A,201.0,5.303304908059076,4.559178602137099,15,6,5.41610040220442
13096,17200,2015-06-17 16:00:00,-5.7,-14.3,1000.0,100.565,A,222.0,5.402677381872279,4.610804284605185,16,6,5.318119993844216
13097,17201,2015-06-17 17:00:00,-5.7,-15.0,995.0,108.365,A,207.0,5.332718793265369,4.685505158640366,17,6,5.303304908059076
13098,17202,2015-06-17 18:00:00,-5.7,-13.6,997.0,118.43,A,204.0,5.318119993844216,4.774322068733404,18,6,5.402677381872279
13099,17203,2015-06-17 19:00:00,-6.4,-13.6,1007.0,124.705,A,201.0,5.303304908059076,4.825950948113113,19,6,5.332718793265369
13100,17204,2015-06-17 20:00:00,-7.1,-15.7,1008.0,132.73,A,222.0,5.402677381872279,4.888316989638111,20,6,5.318119993844216
13101,17205,2015-06-17 21:00:00,-7.9,-16.4,1007.0,137.4,A,201.0,5.303304908059076,4.922896379788249,21,6,5.303304908059076
13102,17206,2015-06-17 22:00:00,-7.1,-15.0,1009.0,143.8,A,231.0,5.442417710521793,4.9684234452869465,22,6,5.402677381872279
13103,17207,2015-06-17 23:00:00,-8.6,-17.9,1006.0,152.85,A,228.0,5.429345628954441,5.029457048336844,23,6,5.303304908059076
13104,17208,2015-06-18 00:00:00,-9.3,-14.3,1013.0,160.915,A,189.0,5.241747015059643,5.080876275259067,0,6,5.442417710521793
13105,17209,2015-06-18 01:00:00,-9.3,-18.6,999.0,167.475,A,210.0,5.3471075307174685,5.120834086394331,1,6,5.429345628954441
13106,17210,2015-06-18 02:00:00,-10.7,-15.0,1011.0,171.745,A,222.0,5.402677381872279,5.14601081859718,2,6,5.241747015059643
13107,17211,2015-06-18 03:00:00,-11.4,-15.0,1014.0,174.0,A,204.0,5.318119993844216,5.159055299214529,3,6,5.3471075307174685
13108,17212,2015-06-18 04:00:00,-11.4,-18.6,1010.0,4.38,A,201.0,5.303304908059076,1.4770487243883548,4,6,5.402677381872279
13109,17213,2015-06-18 05:00:00,-11.4,-17.9,1014.0,5.645,A,222.0,5.402677381872279,1.7307701976016252,5,6,5.318119993844216
13110,17214,2015-06-18 06:00:00,-10.7,-18.6,1005.0,4.63,A,204.0,5.318119993844216,1.5325568680981427,6,6,5.303304908059076
13111,17215,2015-06-18 07:00:00,-9.3,-17.9,1017.0,8.4,A,201.0,5.303304908059076,2.128231705849268,7,6,5.402677381872279
13112,17216,2015-06-18 08:00:00,-9.3,-15.7,1010.0,1.2,A,189.0,5.241747015059643,0.1823215567939546,8,6,5.318119993844216
